limit_bal,sex,education,marriage,age,pay_amt6,default_payment_next_month
50000,1,3,2,37,0,1
500000,2,1,2,26,0,0
180000,1,2,2,39,0,0
360000,2,1,1,45,390,1
110000,2,1,2,24,3000,0
200000,1,1,2,32,2500,0
70000,1,3,1,51,2100,1
160000,2,1,2,29,13000,0
50000,2,2,2,22,1000,0
30000,1,2,1,35,0,0
30000,2,2,2,25,0,0
240000,1,1,2,34,27162,0
30000,1,6,1,53,0,0
190000,2,2,1,37,5000,0
120000,1,2,1,44,0,0
260000,2,3,1,53,459,0
60000,2,1,2,28,7000,0
420000,1,2,1,34,11326,0
90000,2,3,2,29,0,0
90000,1,2,2,33,6537,0
110000,1,3,1,37,2300,0
140000,2,2,2,23,1700,0
50000,2,1,1,34,1000,0
100000,1,1,2,35,47970,0
90000,1,2,2,35,1143,0
360000,2,2,2,32,10000,0
10000,2,3,2,22,0,1
100000,1,3,1,52,2000,1
410000,2,1,1,31,6384,0
320000,1,2,2,29,1600,1
140000,2,2,2,31,5000,0
400000,2,1,2,40,7700,0
50000,1,2,2,23,1000,0
50000,2,3,2,30,1012,0
100000,1,1,2,38,0,0
50000,1,3,1,33,697,0
110000,2,1,2,25,3202,0
70000,1,3,1,30,1000,0
300000,2,1,2,31,500,0
50000,2,3,1,22,197,0
500000,1,1,1,58,768,0
500000,2,2,1,36,0,0
490000,2,2,1,30,6000,0
140000,2,3,1,30,5200,0
20000,1,2,1,34,1000,1
400000,2,2,1,44,2800,0
330000,2,1,1,37,0,0
90000,2,2,1,40,0,0
180000,1,2,1,45,1500,1
240000,2,2,1,33,8000,0
200000,2,1,1,38,0,0
180000,2,1,2,25,1622,0
380000,1,2,2,34,4400,0
280000,1,1,2,33,345293,1
100000,1,1,2,38,0,0
50000,1,2,1,27,0,0
110000,2,2,1,40,3800,0
80000,2,2,2,43,882,0
320000,1,1,1,40,8000,0
50000,2,2,2,52,900,1
140000,2,2,2,29,2000,0
110000,2,1,2,29,2500,0
350000,1,1,2,33,0,0
50000,2,2,2,23,2000,0
120000,1,2,1,44,0,0
200000,2,1,1,35,0,0
50000,2,1,1,34,1114,0
250000,1,1,2,41,3117,1
50000,1,1,2,25,0,1
60000,2,2,1,24,2000,1
320000,1,2,2,29,1600,1
400000,2,2,1,38,9085,0
160000,1,1,2,35,0,0
290000,2,1,2,37,0,0
140000,1,1,2,31,2500,0
260000,2,1,2,58,0,1
200000,2,2,1,58,185652,0
500000,1,1,1,43,0,1
10000,2,2,1,31,322,0
360000,2,2,2,32,10000,0
50000,2,2,1,36,190,0
130000,2,3,2,29,13899,0
360000,1,1,2,26,0,0
360000,1,1,1,43,68978,0
200000,2,1,2,29,125,0
30000,1,2,2,25,0,1
150000,1,2,2,35,0,0
50000,1,3,1,33,697,0
450000,1,1,1,40,0,1
40000,2,2,2,23,0,0
20000,2,2,2,27,0,0
70000,1,1,2,30,2500,0
270000,1,2,1,44,31031,0
500000,1,1,1,36,10002,0
380000,1,1,2,30,0,1
200000,1,2,1,38,0,1
200000,1,4,1,42,2102,0
170000,2,2,2,27,6200,0
70000,1,1,2,27,0,0
60000,1,3,1,55,1500,0
120000,2,2,1,39,0,1
30000,1,2,2,29,0,0
360000,2,2,1,48,4100,0
240000,2,2,2,44,0,1
30000,1,1,2,41,1250,0
360000,2,2,2,53,8736,0
50000,2,2,1,24,1000,0
30000,1,2,1,43,0,0
140000,2,2,1,42,5000,1
180000,2,1,2,24,0,0
290000,2,2,2,34,12031,0
90000,2,1,2,25,4000,0
200000,1,1,2,26,2994,0
420000,1,2,1,34,11326,0
50000,2,3,1,49,0,0
20000,1,5,2,22,0,0
50000,1,2,2,27,1390,1
260000,2,1,1,34,7725,0
100000,2,1,2,48,3000,0
250000,1,1,2,41,3117,1
360000,1,3,1,55,0,0
180000,2,1,2,24,0,0
50000,1,2,1,27,0,0
480000,2,3,1,41,2000,0
240000,2,2,2,26,500,0
200000,1,1,2,34,8500,0
90000,1,2,2,33,6537,0
130000,2,2,2,29,1365,0
50000,1,2,2,32,1590,0
50000,1,2,2,23,600,0
210000,2,2,1,41,419,1
580000,2,1,1,36,5946,0
390000,1,2,2,28,5042,0
260000,2,1,1,60,0,0
50000,1,3,2,25,1000,0
220000,2,2,2,27,153504,0
180000,1,1,1,39,1898,0
70000,1,1,2,27,1000,0
220000,2,2,1,36,792,1
360000,1,1,2,30,0,0
170000,2,1,2,28,4962,0
160000,2,2,2,32,2303,0
180000,2,1,2,25,1622,0
20000,1,1,2,27,376,0
120000,1,2,2,25,2000,0
80000,2,2,1,30,500,0
90000,2,2,2,29,3000,0
100000,1,3,1,50,0,0
50000,1,3,2,26,683,0
80000,1,2,1,32,5002,0
50000,1,2,2,30,2000,0
230000,2,1,2,29,0,0
230000,1,2,2,58,0,0
30000,2,2,1,35,2000,0
50000,1,2,1,38,2000,0
380000,1,1,2,43,0,1
180000,1,2,1,45,1500,1
280000,1,1,1,41,4437,0
270000,2,2,1,56,3900,0
310000,2,2,1,49,0,0
20000,1,2,2,26,0,0
180000,2,2,2,28,460,0
620000,2,2,1,45,6000,1
150000,1,1,2,33,6000,0
10000,1,2,2,33,1500,0
240000,2,2,2,26,3520,0
210000,1,1,2,30,10000,0
60000,2,1,2,28,0,0
90000,2,1,2,23,4000,0
10000,2,3,2,22,0,1
30000,1,2,2,32,1000,0
260000,2,3,1,53,459,0
120000,2,2,1,29,2496,0
240000,1,1,2,46,12000,0
320000,2,2,2,30,2500,0
280000,2,2,1,44,15000,1
260000,2,2,1,46,12151,0
170000,2,2,2,27,0,1
20000,1,2,1,38,0,1
450000,1,2,2,33,2515,0
50000,1,1,2,30,0,1
180000,1,2,2,26,62,1
160000,2,1,2,29,13000,0
20000,2,2,2,22,1000,0
50000,2,2,1,48,503,0
100000,2,2,1,38,1500,1
60000,2,2,1,46,1500,0
80000,1,2,2,32,1500,0
100000,1,3,1,50,0,0
60000,2,1,2,23,1200,1
50000,2,2,1,31,1047,1
80000,2,2,2,23,0,0
130000,2,2,2,40,500,1
220000,2,1,1,36,1039,0
420000,2,2,2,31,2324,0
120000,2,2,2,25,4400,0
140000,1,1,2,29,2265,0
180000,2,1,2,27,3333,0
220000,2,1,1,41,0,1
30000,2,2,1,36,1500,1
270000,1,1,2,34,1712,0
20000,1,1,2,40,0,0
360000,1,1,1,47,10007,0
360000,2,2,2,39,9004,0
380000,2,1,2,30,5000,0
180000,2,1,2,32,176,0
140000,2,2,2,31,0,0
50000,2,2,2,23,2000,0
20000,2,3,2,49,1000,1
230000,2,1,1,42,0,0
80000,1,1,2,31,0,0
80000,2,2,2,22,2000,0
270000,1,2,1,44,31031,0
280000,2,2,1,44,15000,1
140000,2,2,1,42,5000,1
330000,2,1,1,50,258,0
100000,2,1,2,28,3000,0
50000,1,1,2,32,0,0
30000,2,2,1,35,2000,0
160000,1,1,2,34,3013,0
400000,2,2,2,29,862,0
170000,1,2,2,31,3000,0
80000,2,3,1,40,1600,0
280000,1,1,2,31,5000,0
20000,2,3,1,41,1000,1
140000,2,3,1,46,5000,0
10000,1,2,1,45,200,1
90000,1,1,2,23,2000,0
350000,2,2,1,31,784,0
270000,1,2,2,37,2000,0
180000,1,2,1,34,2440,0
620000,2,2,1,45,6000,1
630000,2,2,1,47,4981,0
270000,1,2,2,37,2000,0
30000,1,3,1,59,0,1
90000,2,1,2,25,4000,0
380000,1,2,2,34,4400,0
50000,2,3,2,26,361,0
200000,2,3,2,47,7100,0
400000,2,2,2,29,862,0
180000,1,2,2,29,0,0
180000,2,1,2,25,1622,0
160000,2,3,1,51,23250,0
170000,1,1,1,53,361,0
260000,1,2,2,30,2003,0
280000,1,1,1,41,4437,0
50000,1,1,2,24,2130,0
120000,2,2,1,29,2496,0
20000,2,3,1,44,0,0
150000,2,2,1,39,2000,0
50000,1,2,3,42,1132,1
130000,2,2,1,51,0,0
40000,1,2,2,23,0,0
360000,1,1,2,28,16071,0
20000,2,1,2,23,0,0
50000,1,2,2,23,1004,1
260000,2,2,1,46,12151,0
50000,1,2,2,23,2400,0
60000,1,1,2,29,0,1
170000,1,2,2,29,10000,0
80000,2,2,2,24,0,1
220000,1,2,2,34,500,0
130000,2,3,1,28,0,0
280000,2,2,2,27,0,0
150000,1,1,2,27,800,0
180000,1,2,2,39,0,0
130000,2,3,2,39,33764,0
280000,1,2,1,42,5600,0
30000,2,2,2,25,0,0
60000,2,2,1,42,730,0
130000,2,2,1,34,2000,0
40000,2,2,2,24,1751,0
50000,1,2,2,31,5000,1
320000,2,2,2,30,2500,0
320000,1,1,1,60,52466,1
190000,1,2,1,31,3517,0
60000,1,3,1,31,0,1
150000,2,1,2,29,5000,0
320000,1,1,1,47,516,0
80000,2,2,2,48,2000,0
260000,2,1,1,34,7725,0
220000,2,2,1,36,792,1
210000,2,2,1,36,4700,0
40000,2,1,2,48,1500,0
50000,1,2,1,38,2000,0
10000,1,2,1,56,160,1
320000,2,1,2,27,11341,0
400000,2,2,1,44,2800,0
130000,2,2,2,29,5750,0
50000,2,1,2,26,316,0
180000,2,2,1,30,1000,0
160000,2,3,1,51,23250,0
260000,1,1,2,44,316,0
20000,1,2,2,27,300,0
50000,1,1,3,49,2000,0
100000,2,1,2,28,3280,1
400000,2,2,2,41,6012,0
190000,1,2,2,40,7000,1
180000,1,2,1,34,2440,0
200000,2,1,2,38,317,0
50000,2,2,1,24,1000,0
200000,2,1,2,27,4400,0
50000,1,3,1,54,4000,0
500000,1,1,2,32,10000,0
20000,2,2,2,46,0,0
60000,2,1,2,28,7000,0
330000,2,1,1,37,0,0
10000,1,2,2,37,0,0
130000,1,2,1,31,780,0
240000,1,1,2,28,526,0
200000,2,2,1,29,5000,1
100000,2,1,2,24,330,0
20000,2,2,2,22,1000,0
180000,1,1,1,46,7000,0
30000,2,3,1,46,0,0
360000,2,1,2,29,0,0
330000,2,2,2,29,519,0
120000,2,2,2,25,4400,0
360000,2,1,1,45,390,1
20000,2,2,3,52,641,0
360000,1,2,1,35,0,0
50000,2,1,2,24,1400,0
10000,1,2,2,24,0,0
200000,1,1,1,57,1000,1
230000,2,1,2,28,0,0
250000,1,1,2,29,3000,0
200000,1,1,1,53,5000,1
70000,2,1,2,24,1952,0
130000,2,3,1,43,3681,0
200000,2,2,1,58,185652,0
170000,1,2,2,27,0,0
320000,2,2,2,30,2500,0
120000,2,2,1,29,2496,0
30000,2,2,2,24,0,0
50000,1,2,1,48,2500,0
160000,2,3,1,51,23250,0
130000,1,3,2,43,9546,1
20000,1,1,1,38,850,0
100000,2,1,2,28,3280,1
180000,2,1,2,24,0,0
20000,1,1,1,38,850,0
200000,2,3,2,47,7100,0
140000,1,2,1,32,2602,0
280000,1,2,1,42,5600,0
190000,2,2,1,37,5000,0
50000,1,2,2,27,1390,1
90000,2,3,3,51,525,1
340000,2,1,2,27,50000,0
200000,2,1,2,37,5000,0
460000,1,1,1,40,0,1
50000,2,3,1,35,640,0
400000,2,2,2,29,862,0
390000,2,1,2,31,5000,0
80000,1,1,2,31,390,0
270000,2,2,1,56,3900,0
100000,2,2,2,27,0,0
390000,2,3,2,35,9435,1
30000,1,2,1,43,1000,0
360000,2,2,2,25,126685,0
210000,2,2,1,41,419,1
150000,2,2,1,25,316,0
260000,2,2,1,33,2000,0
90000,2,1,2,23,4000,0
60000,2,1,2,27,200,0
120000,2,2,1,25,0,0
200000,2,1,1,27,1304,0
50000,1,1,2,26,0,0
390000,2,1,2,45,3,0
50000,1,1,2,26,0,0
330000,2,2,2,29,519,0
360000,1,1,2,28,3219,0
80000,2,2,1,32,0,0
50000,1,2,2,23,1000,0
360000,1,1,1,47,10007,0
80000,2,3,1,57,100,0
180000,2,2,2,28,2000,0
180000,1,2,2,39,0,0
50000,2,1,2,25,1000,0
30000,1,2,1,43,0,0
180000,1,2,2,28,832,0
310000,1,2,1,44,2653,0
180000,2,2,2,28,460,0
360000,1,1,2,36,0,1
70000,2,3,1,50,690,0
180000,2,2,2,35,0,0
230000,1,1,1,59,6945,1
210000,2,2,2,33,3000,0
20000,1,1,2,27,0,0
110000,2,2,1,40,3800,0
200000,2,1,2,37,5000,0
30000,2,2,2,22,1560,0
210000,2,2,1,36,4700,0
50000,1,2,2,41,684,0
270000,2,1,1,40,0,0
390000,2,1,2,27,7000,1
50000,2,3,1,46,654,0
120000,2,2,1,32,5120,0
60000,2,2,2,23,835,0
270000,1,1,2,34,1712,0
500000,1,1,2,32,10000,0
30000,1,6,1,53,0,0
280000,2,2,1,44,15000,1
60000,1,1,2,29,0,1
120000,1,1,2,32,0,1
40000,2,1,2,48,1500,0
700000,2,1,1,39,17785,0
350000,1,1,1,38,0,0
50000,1,3,1,54,4000,0
300000,1,1,1,40,0,0
210000,2,1,2,31,3299,0
90000,2,3,2,29,0,0
120000,2,2,1,25,0,0
130000,1,2,1,31,780,0
120000,1,3,1,33,0,1
280000,2,2,2,27,0,0
50000,1,1,1,37,0,0
50000,2,2,2,23,2000,0
50000,2,2,2,23,0,0
100000,1,2,1,29,0,0
110000,2,2,1,40,3800,0
40000,2,1,2,29,0,1
490000,2,2,1,30,6000,0
210000,2,2,1,49,0,1
260000,2,2,1,35,25000,0
160000,2,1,1,33,1145,0
30000,2,2,1,42,2000,0
270000,2,2,1,56,3900,0
50000,2,1,2,24,1400,0
140000,2,1,1,51,2132,0
60000,1,1,2,30,1000,0
280000,2,1,2,39,0,0
230000,2,1,1,30,10000,0
130000,2,3,2,39,33764,0
360000,1,1,2,29,0,0
210000,1,2,2,43,3000,0
100000,1,2,1,29,0,0
50000,1,1,2,28,0,0
330000,2,2,2,29,519,0
240000,1,1,2,29,6100,0
170000,2,2,2,28,95,1
80000,1,1,2,31,390,0
400000,1,2,2,37,2005,0
50000,1,1,2,44,1000,0
500000,2,3,2,42,0,0
140000,2,2,2,29,2000,0
320000,2,2,2,30,2500,0
160000,2,2,2,27,2500,0
90000,1,3,2,42,1300,1
90000,2,1,2,23,4000,0
170000,2,2,1,37,5000,0
20000,2,3,1,44,0,0
140000,2,2,1,39,3000,0
500000,1,1,2,36,17397,1
50000,2,3,1,44,1000,0
350000,2,2,1,31,784,0
350000,1,1,1,48,1500,0
200000,2,1,2,29,125,0
50000,2,2,1,61,1039,0
30000,1,1,2,24,1800,0
110000,2,2,1,46,3500,0
230000,2,1,2,35,520,0
100000,2,3,1,50,2500,1
20000,2,2,1,43,1000,0
160000,2,2,2,27,2500,0
280000,1,2,1,40,6737,0
50000,1,2,2,32,1590,0
30000,1,1,2,24,1000,1
180000,2,2,2,35,0,0
20000,2,2,2,40,0,0
190000,2,2,1,37,5000,0
400000,2,2,1,43,0,0
10000,2,2,2,22,1287,0
220000,1,2,2,25,2000,0
150000,1,1,2,33,6000,0
80000,1,1,2,35,2418,0
30000,1,2,2,47,0,0
280000,2,2,2,27,0,0
260000,1,1,1,41,10000,0
300000,1,1,2,34,0,1
50000,1,2,2,23,1004,1
100000,1,1,2,38,0,0
250000,1,1,2,41,3117,1
80000,2,2,2,25,2000,1
330000,2,1,1,50,258,0
230000,1,2,2,32,500,0
140000,2,2,1,37,3000,0
70000,2,2,1,37,2700,0
460000,1,1,1,40,0,1
320000,1,1,2,28,3000,0
250000,2,1,1,34,3920,0
100000,1,3,1,52,2000,1
50000,2,2,1,24,1000,0
140000,2,2,2,26,3304,1
90000,1,1,2,26,3000,0
500000,2,3,1,38,5391,0
70000,2,1,2,24,1952,0
220000,1,1,1,43,0,1
80000,1,2,2,26,1000,1
240000,1,1,2,41,924,0
240000,2,2,2,26,3520,0
90000,2,2,2,34,0,0
180000,2,1,2,26,4028,0
80000,2,2,1,30,500,0
220000,2,2,1,41,325,1
30000,2,2,2,27,1576,0
90000,2,2,1,35,0,0
50000,1,2,2,26,649,1
360000,1,2,2,29,7300,0
150000,2,5,2,46,0,1
310000,1,1,2,30,39544,0
30000,1,2,2,30,1000,0
100000,2,3,1,43,4500,1
230000,1,1,2,29,3000,0
60000,1,3,1,49,2500,0
240000,1,1,2,28,526,0
200000,1,1,1,36,10000,0
450000,1,2,2,33,2515,0
420000,1,2,1,34,20000,0
240000,2,1,1,42,0,0
20000,2,3,1,41,1000,1
300000,2,3,1,34,5500,1
160000,2,2,2,25,0,0
90000,1,1,2,23,2000,0
80000,2,2,2,43,882,0
100000,2,2,2,26,1525,0
360000,1,2,2,38,105700,0
50000,1,1,2,32,0,0
30000,1,1,2,24,1000,1
360000,1,1,2,36,0,1
50000,2,2,2,22,1000,0
110000,2,1,2,29,2500,0
20000,1,1,1,38,850,0
50000,2,2,1,49,1064,0
240000,2,2,1,36,0,1
210000,2,1,2,32,3000,0
50000,1,2,3,42,1132,1
50000,2,3,2,26,361,0
80000,2,3,1,57,100,0
120000,2,2,2,35,240,1
200000,2,1,1,34,300,1
210000,2,1,1,42,0,1
70000,1,2,1,48,4590,1
230000,2,2,1,32,2800,1
50000,1,1,2,26,0,0
140000,2,2,2,29,2000,0
150000,2,1,2,29,5000,0
50000,1,1,2,34,1030,0
240000,1,1,2,37,65935,0
360000,1,1,1,46,0,0
460000,1,1,1,40,0,1
50000,2,2,2,29,2000,1
320000,2,1,2,27,11341,0
150000,2,3,1,34,0,0
140000,2,2,2,28,3000,0
230000,2,2,2,27,4641,1
500000,2,1,1,45,0,0
150000,2,2,2,27,2529,0
290000,2,2,2,34,12031,0
50000,1,2,1,38,2000,0
30000,2,2,1,46,800,0
100000,2,3,1,43,0,0
170000,2,2,2,27,6200,0
500000,2,1,1,47,20000,0
230000,2,2,1,32,2800,1
60000,2,1,2,23,1200,1
240000,2,2,1,46,1000,0
70000,1,2,2,30,0,1
30000,1,3,3,54,0,0
30000,1,2,2,32,1000,1
50000,1,3,1,54,4000,0
50000,1,2,2,27,1390,1
180000,1,2,1,36,0,1
170000,1,3,2,38,5000,0
140000,2,2,2,29,2000,0
360000,2,1,1,45,390,1
300000,1,1,1,40,0,0
500000,2,3,2,42,0,0
270000,1,2,1,44,31031,0
110000,2,2,2,33,102,1
210000,2,1,1,46,19777,0
210000,1,3,2,25,7967,1
80000,2,3,1,49,7990,0
20000,1,2,1,46,319,0
80000,1,2,2,36,1500,0
200000,2,2,1,29,5000,1
70000,1,2,2,30,0,1
80000,1,2,2,32,1500,0
50000,1,1,2,44,1000,0
330000,2,3,2,45,11678,0
40000,2,2,2,24,1751,0
70000,2,2,2,24,2000,0
360000,1,2,2,38,105700,0
240000,1,1,2,29,6100,0
140000,2,2,3,41,2399,1
380000,1,1,1,51,0,1
80000,2,2,2,27,2600,0
50000,2,2,1,36,0,0
150000,1,2,2,35,0,0
50000,1,2,2,23,1000,0
90000,1,3,2,42,1300,1
460000,1,1,1,40,0,1
30000,2,1,2,40,60,0
210000,2,2,2,33,3000,0
30000,1,1,2,24,1000,1
160000,1,1,2,34,3013,0
80000,2,2,2,24,2200,0
160000,2,1,2,29,13000,0
10000,1,3,2,23,175,0
10000,2,2,2,22,1287,0
40000,2,2,1,32,0,0
90000,1,2,2,33,6537,0
500000,2,2,1,36,0,0
280000,2,2,2,28,1000,0
100000,2,2,2,27,0,0
120000,2,2,1,25,0,0
400000,2,2,1,43,0,0
300000,2,2,1,27,0,0
260000,2,2,2,24,3000,0
500000,1,2,1,38,2132,0
110000,1,3,2,46,2454,0
230000,2,3,1,32,5000,0
230000,2,1,2,38,4900,0
150000,1,2,1,50,5000,0
120000,1,2,2,26,5000,0
160000,2,2,1,33,0,0
180000,1,2,1,34,2440,0
20000,1,2,2,24,0,0
350000,1,1,1,38,0,0
230000,1,2,2,32,500,0
150000,2,2,1,45,10675,0
50000,1,2,2,27,1390,1
30000,1,3,1,59,0,1
320000,2,2,2,30,2500,0
50000,2,1,1,25,704,0
200000,2,3,2,30,4500,0
110000,1,3,2,46,2454,0
330000,1,1,2,25,2566,0
510000,2,1,2,29,65000,0
360000,2,1,2,29,0,1
500000,2,1,1,38,600,0
160000,2,1,2,28,10000,0
100000,1,1,2,32,2504,0
50000,2,2,2,27,1100,0
80000,2,2,2,23,0,0
290000,1,1,1,53,8546,1
130000,2,3,2,29,13899,0
60000,1,3,1,55,1500,0
30000,1,1,2,41,1250,0
210000,2,2,1,49,0,1
50000,2,2,2,52,900,1
120000,2,2,1,32,4003,0
60000,2,2,1,33,599,0
140000,2,2,1,37,3000,0
160000,1,1,2,30,0,0
50000,2,2,1,36,190,0
70000,1,1,2,27,1000,0
50000,2,2,1,37,400,1
200000,1,1,2,31,5300,0
180000,1,2,2,29,0,0
50000,1,2,1,36,20011,0
190000,1,2,2,40,7000,1
20000,1,5,2,22,0,0
230000,2,2,1,41,6554,0
380000,1,1,1,51,0,1
610000,2,1,2,31,2000,0
240000,2,2,1,37,6000,0
60000,1,1,2,25,2000,0
160000,2,2,2,29,594,1
200000,2,1,2,38,317,0
90000,2,1,2,25,4000,0
60000,2,1,2,27,200,0
130000,2,2,2,29,5750,0
100000,1,1,2,35,47970,0
20000,1,1,2,27,376,0
30000,1,2,2,28,0,0
330000,2,3,2,45,11678,0
20000,2,3,1,25,0,0
20000,2,3,1,44,0,0
150000,1,1,1,40,4200,0
80000,1,2,2,36,1500,0
100000,1,3,1,52,2000,1
110000,2,1,2,30,0,0
50000,1,2,1,37,2000,0
500000,2,1,1,47,20000,0
50000,1,2,2,33,716,1
360000,1,3,1,55,0,0
240000,2,2,1,37,0,1
130000,2,2,2,29,1365,0
60000,2,1,2,28,0,0
10000,1,3,2,23,175,0
130000,1,3,2,39,6000,0
140000,2,1,1,51,2132,0
140000,2,3,1,46,5000,0
200000,2,3,2,30,4500,0
300000,2,1,1,45,291,0
230000,2,1,1,32,0,0
300000,2,2,1,36,10780,1
50000,1,1,2,28,0,0
300000,2,2,1,27,0,0
60000,2,2,1,24,2000,1
450000,2,1,1,40,1128,1
250000,2,1,1,49,0,0
180000,2,2,1,32,2000,1
310000,2,2,1,43,807,0
200000,1,1,2,31,0,0
270000,2,1,1,40,0,0
130000,2,1,1,33,0,1
150000,1,3,1,37,4221,1
410000,2,1,1,31,6384,0
260000,2,1,2,36,0,1
120000,1,1,2,32,0,1
50000,2,1,2,22,0,0
130000,1,2,1,31,780,0
360000,1,1,2,30,0,0
240000,2,2,2,38,563,0
20000,1,2,1,37,782,0
100000,2,3,1,35,0,0
240000,2,2,1,46,1000,0
50000,2,1,2,24,0,1
400000,2,2,2,41,6012,0
230000,1,1,2,29,3000,0
50000,1,2,2,36,1000,0
230000,2,1,2,35,520,0
160000,2,1,1,37,316,0
260000,2,1,2,36,0,1
200000,2,1,2,29,1000,0
500000,2,3,2,42,0,0
200000,1,1,2,31,100,0
100000,2,1,2,27,0,0
200000,1,1,1,36,10000,0
200000,1,1,2,31,5300,0
50000,2,2,1,37,400,1
240000,1,2,1,34,327,0
260000,2,1,2,51,3640,0
120000,2,2,2,26,738,0
360000,2,1,2,32,38313,0
400000,2,1,2,31,0,0
250000,2,2,1,40,67619,0
190000,2,1,2,41,0,1
50000,2,2,1,46,0,1
120000,2,2,2,35,240,1
50000,1,1,2,29,0,1
190000,2,1,2,28,5865,0
200000,1,1,2,28,10000,0
30000,1,1,2,24,1000,1
70000,2,2,2,26,1820,1
50000,2,2,2,23,2000,0
240000,1,1,2,47,0,1
100000,2,1,2,28,3280,1
230000,1,1,2,29,3000,0
180000,1,1,1,36,1000,1
50000,1,2,2,23,1500,1
200000,1,1,2,31,100,0
30000,2,2,1,35,2000,0
160000,1,1,2,30,50000,0
150000,1,1,2,27,5000,0
20000,2,3,1,25,0,0
20000,2,2,2,23,4,0
110000,1,2,1,57,0,0
50000,1,2,2,41,684,0
20000,1,2,2,24,0,0
30000,2,2,1,38,1200,0
10000,1,2,2,46,251,1
90000,2,2,2,24,102,0
240000,2,2,1,37,0,1
120000,2,1,3,44,0,0
110000,2,1,1,48,0,0
200000,1,1,1,36,0,0
30000,1,3,1,48,530,0
400000,2,1,2,31,0,0
360000,2,1,1,49,0,0
260000,2,2,1,31,38923,0
180000,2,3,1,39,2000,1
50000,2,2,2,26,3003,0
280000,2,2,1,39,4000,0
80000,2,2,1,36,1035,0
50000,2,3,1,44,1000,0
150000,2,3,2,30,0,1
50000,1,2,2,33,716,1
230000,2,1,1,42,0,0
60000,2,2,1,24,2000,1
40000,1,1,2,27,2078,1
280000,1,1,2,31,5000,0
80000,1,1,2,35,2418,0
90000,1,3,2,42,1300,1
250000,2,2,1,40,67619,0
50000,2,3,1,35,640,0
310000,2,2,2,28,5000,0
200000,1,1,2,31,0,0
100000,2,3,1,43,4500,1
500000,1,1,1,37,10526,0
200000,1,1,1,39,0,0
390000,2,1,2,27,7000,1
50000,1,2,1,51,134,1
190000,2,1,2,26,1400,0
160000,2,3,1,51,23250,0
100000,1,3,1,52,2000,1
80000,1,2,2,32,1500,0
50000,1,1,2,26,0,0
200000,1,1,1,52,396,0
130000,1,3,1,56,0,1
20000,1,2,1,33,458,0
230000,2,1,1,42,0,0
620000,2,2,1,45,6000,1
280000,1,2,1,41,5000,0
360000,2,2,2,39,9004,0
260000,2,1,1,60,0,0
390000,2,3,2,35,9435,1
230000,2,1,2,28,0,0
380000,2,1,2,30,5000,0
400000,2,2,1,38,9085,0
210000,2,2,2,33,3000,0
500000,2,1,1,45,0,0
80000,2,3,2,35,2000,0
150000,2,2,2,27,2529,0
90000,2,1,2,23,4000,0
320000,2,2,2,30,2500,0
280000,2,1,2,39,0,0
400000,2,2,1,29,23000,0
80000,2,2,1,32,0,0
210000,2,1,2,31,3299,0
50000,1,3,1,46,2000,0
260000,2,2,1,33,2000,0
20000,2,2,2,24,1327,0
10000,1,2,2,27,700,1
290000,2,1,2,37,0,0
20000,2,3,2,49,1000,1
50000,1,1,2,30,0,1
360000,2,1,2,25,0,1
210000,2,3,1,53,0,0
100000,2,3,1,35,0,0
20000,2,2,2,46,0,0
50000,2,1,2,24,1400,0
500000,2,3,1,38,5391,0
160000,2,1,2,28,2500,0
120000,1,1,2,27,3500,0
360000,2,1,2,25,0,1
360000,1,1,2,30,0,0
210000,2,2,1,49,0,1
220000,1,1,1,48,5500,1
150000,1,2,2,35,0,0
300000,2,3,1,34,5500,1
400000,2,2,2,40,385,0
50000,1,2,2,26,649,1
300000,1,1,2,34,0,1
310000,1,1,2,30,39544,0
20000,2,1,2,25,2000,1
140000,2,2,1,37,3000,0
50000,1,2,2,23,600,0
50000,1,1,1,41,1000,0
300000,2,2,2,31,4141,0
80000,2,2,2,48,2000,0
500000,2,3,1,38,5391,0
290000,2,1,1,34,7000,0
90000,2,1,2,24,764,1
150000,1,1,2,27,5000,0
130000,2,3,1,43,3681,0
280000,1,1,1,41,4437,0
210000,2,2,1,49,0,1
200000,1,1,1,53,5000,1
290000,2,2,2,34,12031,0
320000,1,1,2,27,3031,0
240000,1,2,1,34,327,0
120000,1,2,2,25,2000,0
50000,2,3,2,37,30592,1
50000,2,3,2,49,0,0
210000,2,3,1,53,0,0
60000,1,3,1,38,0,0
80000,1,2,2,36,3000,0
240000,1,2,1,34,327,0
580000,2,1,1,36,5946,0
140000,1,1,2,32,0,0
300000,2,2,2,31,4141,0
360000,1,1,2,36,0,1
240000,2,2,2,30,1883,0
390000,2,1,2,45,3,0
50000,1,2,2,42,0,0
180000,2,3,1,39,2000,1
110000,1,3,1,37,2300,0
410000,1,1,2,32,0,0
200000,2,3,3,45,5016,0
230000,2,1,2,28,3000,0
390000,1,2,2,28,5042,0
320000,1,1,2,27,3031,0
80000,1,2,2,26,1000,1
60000,1,3,1,49,2500,0
160000,1,1,1,41,0,0
60000,2,1,2,27,200,0
70000,2,2,1,37,2700,0
320000,1,1,1,47,516,0
280000,2,3,1,40,0,0
50000,2,2,2,22,1000,0
150000,1,3,1,37,4221,1
40000,2,2,1,32,0,0
170000,2,2,2,33,0,0
90000,2,1,2,24,0,0
